adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/mxTWkPX9nMvB3SjSOvFAwoJd0sv.jpg,"[16, 28]",1221210,zh,画江湖之天罡,,14.76,/dWgr1oD8d9SYQEggU9Li3O9jBHD.jpg,2023-12-29,A Portrait of Jianghu: The Legend,False,10.0,2
False,/mN9HxDTZRq8PCznN2lsGJsu5qu9.jpg,"[10402, 99, 10751]",1221140,en,Dick Van Dyke: 98 Years of Magic,"CBS presents DICK VAN DYKE 98 YEARS OF MAGIC, an unforgettable special celebrating the legendary career of the iconic entertainer for his 98th birthday.",10.537,/ys7MMH98GxDoQWPP8VKwnOsaJye.jpg,2023-12-21,Dick Van Dyke: 98 Years of Magic,False,0.0,1
False,/zlebygW1si9Ovof8VPkgHZGYQzn.jpg,"[35, 10770]",1177364,es,LOS PREMIOS HISO,,14.76,/fsTCCdKmausctEleW0WGOfbQa5o.jpg,2023-12-30,LOS PREMIOS HISO,False,0.0,0
False,/oMZyBoY4nV4VYX3JaTfvp6spN2N.jpg,[99],1141228,en,Untold: Jake Paul the Problem Child,Pro boxing sensation — and perennial troublemaker — Jake Paul shares his unlikely journey from online prankster to power puncher in this documentary.,9.396,/k5NctmzA2ZNZVIVdIAs3StK1RgW.jpg,2023-08-01,Untold: Jake Paul the Problem Child,False,5.9,23
False,,"[37, 18]",1135677,en,The Ruminant,A young drifter has a conversation with death.,6.292,/b2tJ20BVekFVRrCfraMbowdyAz8.jpg,2023-12-25,The Ruminant,False,0.0,0
False,,"[27, 878]",1072071,en,Head on a Plate,A shapeshifting Alien from outer space wreaks havoc on a small rural town in the American Southwest near the legendary Area 51 of UFO fame. These Extraterrestrials are a brain-eating race who love to behead and eat humans. They are among us and have been for millions of years.,6.286,/yWBdqHInr5p2n0GF62htlTnEptD.jpg,2023-11-21,Head on a Plate,False,0.0,0
False,/vTFul7nCOyS3hLYoFOdxcakFPdO.jpg,[35],1120558,es,Bendita Suegra,"Andrea, a successful veterinarian who loves her job and is in a relationship with Lucio, an up-and-coming lawyer who grew up in the country. Lucio has some news for Andrea: his mother is turning 60 and is throwing a big party to celebrate. Andrea visits the town where Lucio was raised for the first time and would like to become very close to his family, especially her new Mother-in-law Blanca, who is an overprotective mother, ultra-conservative and always thinks she’s right about everything. Andrea tries to fit in by tolerating all her quirks and harsh treatment during the torturous weekend.",13.294,/5xupm2thQic5GzYi6nim6URMZOY.jpg,2023-05-10,Bendita Suegra,False,8.1,38
False,/h0y1JASUArzS3RLyzmsVrY71Xmv.jpg,"[878, 18, 35, 16]",1201464,en,"Something, Something, and Other Stuff","In this anthology film, Landon Boettcher - a writer, director, and actor, holds back on finishing his story ""The Adventures of Tom"" and focuses on his acting career until he is confronted with the creation himself.",6.28,/vhANUpZeajiW2BxuKWMaWdslIN0.jpg,2023-12-25,"Something, Something, and Other Stuff",False,0.0,0
False,/qXi89QIeqPHmqgyrzTAAu88Yeby.jpg,"[9648, 18]",1064669,ja,ミステリと言う勿れ,"One day, a talkative college student with a natural perm, Totonou Kunou (Masaki Suda) visits Hiroshima for an art exhibition, and there meets a teenage girl, Shioji Kariatsumari, who says she is a friend of Garo Inudo (Eita Nagayama). “Would you work for me? Lives and money are at stake. I’m serious.” She offers Totonou a part-time job, which turns out to be related to the succession of an enormous inheritance. Totonou decides to help her out, only to get involved in an inheritance battle of the noble and shady Kariatsumari family, where people have been killed for generations.  Multiple dark sides and mysteries of the family are laid out behind the inheritance. What truth is buried there?",6.279,/cvf0TV1Csq8xaorbO60VI0K25VP.jpg,2023-09-15,Don't Call it Mystery,False,7.0,1
False,/lCiYonDav385Z4EnXsqxuk24VJl.jpg,"[16, 10751]",1221254,en,Ahsoka: Sabine's Loth-Cat,"Help babysit Sabine's Loth-cat, Murley, while she explores the galaxy. Relax or catnap to Star Wars ambience composed by Kevin Kiner, Sean Kiner, Deana Kiner and Jason Fujita.",7.795,/9uFYvjOmgn1fTJ0I2BeqQesz7O9.jpg,2023-12-22,Ahsoka: Sabine's Loth-Cat,False,10.0,1
False,/uyyzogcm5hob1sBRb4jQMkDLT0.jpg,[18],1087179,ru,Триггер. Фильм,"Artyom Streletski, a therapist known for his non-conventional approach to solving patients' problems, has lost almost everything: his family, his friends, his practice, and the ability to trust the people around him. In a desperate attempt to escape from everything that hurts he moves away and settles on the outskirts of the country, in a small town filled with his sweet childhood memories. He starts a brand new career and finds new love but the past is catching up with him, and to regain the happiness Artyom has to face his troubles and stop running away from them once and for all.",6.269,/eHiOH4Ldd21EPqBqCFs2LGMKFOf.jpg,2023-12-21,Trigger,False,5.4,7
False,/ai6k0d2rJ1hlbixGGDokXWMqiQX.jpg,"[10770, 35, 10749, 10751]",1132302,en,Field Day,Jen has moved back to her deceased husband’s home town with her daughter to start anew. She unexpectedly finds friendship and romance when she joins the school parent teacher organization.,6.264,/xWLyVulraK9hYrhjGYmLFImMtJ3.jpg,2023-10-14,Field Day,False,7.6,5
False,/vjmmTe2Yr46irHam0tx6cgpbYyl.jpg,[35],1181545,en,Kandasamys: The Baby,The in-laws head to Mauritius for the birth of their grandchild and stir up comic trouble.,6.771,/zCt9qw4hPjNYT09el8eeoKzQhXk.jpg,2023-10-20,Kandasamys: The Baby,False,6.4,6
False,/hzXgvxlL86UmEQgYcT4tsmVoErH.jpg,[28],890154,ko,살수,An action historical drama depicting the story of Joseon's best swordsman Yi Nan in front of an irreversible fate.,8.005,/ulobyNR62zvI1cKUk1YJ9QwKGkb.jpg,2023-02-22,The Assassin,False,5.4,21
False,/6EIaMaZ25L82ZuieiGKur298KK2.jpg,"[18, 35]",1218654,nl,Dertigers: De Kerstfilm,,6.242,/eqFvNSFx16klpvzcY0z6EHplZxV.jpg,2023-12-25,Dertigers: De Kerstfilm,False,6.0,1
False,/2qHfwaIwUf052zvKLSVYyVeGTpU.jpg,"[10770, 53, 18]",1184790,en,Devil On My Doorstep,"Natasha is a social media influencer who has caught the obsessive gaze of a delivery driver, who takes packages from the route of another driver named Chloe. As Chloe investigates the driver’s admiration of Natasha, she develops her own obsession, leading her to try to infiltrate herself into Natasha’s life by any means — even by adopting a new identity.",6.228,/PVvscswy6Z6UCLVjLYslmBQSRy.jpg,2023-11-11,Devil On My Doorstep,False,7.0,2
False,/aVlBErsn8N3vdQPPSBtZFx8Wg05.jpg,"[35, 10749]",611359,hi,तू झूठी मैं मक्कार,Madness ensues when a 'player' in the world of romantic relationships finds a girl who's a worthy opponent. A story of love where the battle is of wits.,8.642,/zHLtNP4KP0GMi6p1ACf2QvVnBvI.jpg,2023-03-08,Tu Jhoothi Main Makkaar,False,6.3,59
False,/uDjAilZAp3LksHsJOuNh2umpjLg.jpg,"[18, 10749]",1163055,tl,What If?,"When a pair of newlywed musicians get trapped in a storm on their island honeymoon, they must face difficult truths that could tear their marriage apart.",9.593,/9dp0LlnahtNMwVk673H9fd1fat3.jpg,2023-09-07,What If?,False,6.3,4
False,/a2mLpDZr4CgU2ppx2KsHvPYnvua.jpg,[99],1173476,es,Michael Jackson: Luces y sombras,,10.227,/xJS2GBeG1y6NeiSC2gtdi7Ml9Dx.jpg,2023-09-10,Michael Jackson: Luces y sombras,False,0.0,0
False,/pjQ58l0Tu5AMqv1q8xFbV6OJGc1.jpg,"[18, 10749]",1083566,en,For People in Trouble,"When two people meet one night in London, their relationship blossoms and fractures, intertwined with impending societal collapse.",6.2,/sAjbrxxHc7LTjOB02jjxfQ794Xx.jpg,2023-06-06,For People in Trouble,False,1.5,2
False,/ybkfa5trLyQ1jGZcxe0qm7ZZH6n.jpg,[80],1075540,de,Immerstill,"When Lisa's younger sister suddenly disappears without a trace, she returns to her home village to search for the missing girl on her own. But before she can follow up a real lead, a dead girl is found by the river.",8.742,/4tOvWuKVmwQQTrVg8zeL0IsKYHV.jpg,2023-01-17,Without a Trace,False,6.7,38
False,/aylzZpgEfJBY0TwferTVtl99Lox.jpg,[18],1009679,en,Hard Miles,"The film is based on the true story of the cycling team at Colorado’s Ridge View Academy, which for decades has given at-risk youth a second chance through academic rigor, targeted treatment, competitive sports and leadership.",6.189,/mlP8NJiZF0ZpGw3XxBWnQYogcqJ.jpg,2023-10-21,Hard Miles,False,0.0,0
False,/wyFvoSPBw2WbRO0LW5CDeNhTZVA.jpg,"[18, 35, 14]",700819,it,Il primo giorno della mia vita,"In the exact moment they hit rock bottom, four strangers are visited by a mysterious man who gifts them a week to see how the world would be without them.",10.854,/1AY8sq3hy9ezjY1t7GekJGZXbN8.jpg,2023-01-26,The First Day of My Life,False,6.7,115
False,/kEzNLTOglCRYXlMY9LduN9e5wOe.jpg,"[10770, 35, 10749]",1119748,en,Wedding Season,"Trish is a journalist who is on back-to-back bridesmaid duty for her three best friends. When her date is unable to join, she pairs up with photographer Ryan, the brother of her best friend.",6.187,/18deFlzabnUpYNlFUoXUDO1Pp74.jpg,2023-06-03,Wedding Season,False,6.0,8
False,/gOJz7HwatrFTrPyWBZ45JQwAyOv.jpg,[99],1193033,en,Temple of Film: 100 Years of the Egyptian Theatre,"Guillermo del Toro, Rian Johnson and other film luminaries look back at LA's historic Egyptian Theatre as it returns to its former movie palace glory.",7.481,/rlaLCfH8w4VNmbRK56UobLN6j7l.jpg,2023-11-09,Temple of Film: 100 Years of the Egyptian Theatre,False,6.9,10
False,/cjFMpHXKGaeowqK4m8tmarlXv7S.jpg,[18],860901,en,Padre Pio,"It is the end of World War I and the young Italian soldiers are making their way back to San Giovanni Rotondo, a land of poverty, with a tradition of violence and submission to the iron-clad rule of the church and its wealthy landowners. Families are desperate, the men are broken, albeit victorious. Padre Pio also arrives, at a remote Capuchin monastery, to begin his ministry, evoking an aura of charisma, saintliness and epic visions of Jesus, Mary and the Devil himself. The eve of the first free elections in Italy sets the stage for a massacre with a metaphorical dimension: an apocalyptic event that changes the course of history.",9.187,/hRrCrLtbhIPelONxL8MEFif1JZC.jpg,2023-06-01,Padre Pio,False,5.8,10
False,/bMvAkyV9QNEV84hfJuk72eHMRaM.jpg,[99],1112548,pt,Retratos Fantasmas,Downtown Recife’s classic movie palaces from the 20th century are mostly gone. That city area is now an archaeological site of sorts that reveals aspects of life in society which have been lost. And that’s just part of the story.,6.705,/u2fPWFAUj0IojbFzrsvxHeYgfSP.jpg,2023-08-24,Pictures of Ghosts,False,8.1,27
False,/Ap5ib39PzMXyJX8cvPvmQHT2Zp4.jpg,"[99, 80]",1152617,en,Untold: Hall of Shame,"Examine one of sports' biggest steroid scandals via interviews with the head of BALCO lab, athletes suspected of using performance-enhancing drugs and more.",6.164,/sIk2wnKj9OSMrUNZ5Z97XkzUICK.jpg,2023-08-15,Untold: Hall of Shame,False,6.8,17
False,/ww3OoIaQxRO4o78YJdVlmKIsikm.jpg,[99],1128717,en,Unknown: The Lost Pyramid,"Egyptian archeologists dig into history, discovering tombs and artifacts over 4,000 years old as they search for a buried pyramid in this documentary.",9.388,/5KV7WxGjF5O5fhBJnjNME4jkJC7.jpg,2023-07-03,Unknown: The Lost Pyramid,False,7.3,33
False,/kGpaa9ufi6gFJqLdDtl9mTOEIXj.jpg,"[36, 10752]",814215,hi,Samबहादुर,"Based on the life of Sam Manekshaw, who was the Chief of the Army Staff of the Indian Army during the Indo-Pakistani War of 1971, and the first Indian Army officer to be promoted to the rank of field marshal.",6.16,/7jAeYnn0NI8QsNZuk4avycMdnrs.jpg,2023-12-01,Sam Bahadur,False,7.8,4
False,/dPRGYDPaOpUh4kEfwEnf9YLXOc5.jpg,"[18, 12, 14]",726274,eu,Irati,"Western Pyrenees, year 778. When his land is threatened by the ruthless armies of the Frankish emperor, a Basque warlord asks for help from his ancestral gods.",13.48,/jVUpT8PIWU9mpUWQqEyYDqmFN2y.jpg,2023-02-24,Irati,False,6.7,71
False,/ak60ViTsLllkiksQgvC2qti1EBe.jpg,"[18, 9648, 80]",1019661,ja,シャイロックの子供たち,,6.148,/f5NRPvz6HGyyFpw8kPLuxOJraq6.jpg,2023-02-17,Shylock's Children,False,7.3,3
False,/l34VJc2UyvJFw05DUu0tZGt6QL7.jpg,"[14, 18]",1002317,en,屍房菜,"The ghost of a young soldier, who bids farewell to his mother and travels the world to see his transgender sister. By possessing living bodies, he meddles with the romances of unfaithful lovers along the way in Taiwan, Japan, Spain and Thailand. He meets a soul mate amid the massive protests of Hong Kong and they take shelter in a disguised garage, where human bodies are treated in a way beyond moral limits.",12.668,/r0B5jywuxvfFp7nzcY51ym99tDV.jpg,2023-04-07,Bodyshop,False,5.5,2
False,/6iZvB6l9kOe4LUChnSJb2ov1l6c.jpg,"[36, 18]",966086,fr,Flo,"World premiering on the Plage, it tells the story of « the little fiancée of the Atlantic », who’s career reached its peak with her victory of the Route du Rhum in 1990.",6.145,/tPmpHpY6lG4zBT7uXyVMcGXdK3y.jpg,2023-11-01,Flo,False,6.9,20
False,/59Kf7Vm3KdpXVnaIgk6wBbiTeAn.jpg,"[10770, 28, 878, 27]",1071976,en,Ice Storm,"When a devastating winter storm freezes over the whole of North Carolina, climatologists and disaster relief experts are called in before the entire East Coast is destroyed.",6.142,/lWwaW9Nt3u4zs61AnKiktgrD2jU.jpg,2023-03-03,Ice Storm,False,7.0,4
False,/pXhobMqLlbgSpeQZjiipv8sLUlw.jpg,"[18, 10749]",899535,pt,Um Ano Inesquecível - Primavera,"When she's about to fail in math – the subject she hates the most, Jasmine has to take booster classes with a cute young tutor, but who breathes numbers in everything he does. Facing family pressure and embarking on a risky love, she'll need to overcome her fears and limitations to pursue her true dream: be an artist.",6.247,/fRXkAcGcFIVNpsVe7cdr5YfBPmG.jpg,2023-06-22,An Unforgettable Year – Spring,False,7.2,12
False,/tgGC1Xc8yi6LBRJyy1qBAISUyFn.jpg,[35],1164061,tl,Patikim-tikim,"Ivy is pursued by first love Miyo, but is in a relationship with Bianca, who happens to be Miyo's boss. Meanwhile, Miyo's ex April pursues Miyo, but is also open to a threesome with Ivy? Which one tastes like love?",8.528,/dST2yTfoaHdnOZUBMl1D2msBXqV.jpg,2023-09-15,Patikim-tikim,False,7.0,2
False,/kFnFKVplJsCuf14i82NTpw18r1P.jpg,"[18, 9648, 36, 28]",855483,zh,无名,"Follows the story of underground workers who risked their lives to send intelligence and defend the motherland, set after Japan's attack on Pearl Harbor when the Wang Jingwei regime declared war on Britain and the U.S.",7.209,/lfa5ZVrhzYDPM9Ojnm1sPVQ7DSX.jpg,2023-01-22,Hidden Blade,False,6.4,29
False,/gkwcpxZSpgijtHl1C2PXLjYVzSl.jpg,[99],1115191,en,Poisoned: The Dirty Truth About Your Food,"Through revealing interviews with experts and victims' families, this gripping documentary examines the problem of deadly foodborne illness in the US.",10.248,/2s6Pe9l2NJMFDiscCIx7DwjDJMT.jpg,2023-06-09,Poisoned: The Dirty Truth About Your Food,False,6.9,29
False,/dQoRGk9r0k0wfk1wMCCwzRMT2zm.jpg,"[27, 53]",1004130,en,Stalker,"Rose Hepburn, a young actor working in horror movies, returns to her empty hotel. Forced to use the old freight elevator, it jolts to a halt on the twelfth floor, leaving her trapped with an unusual stranger. Left with no mobile phone signal as a storm approaches, tensions escalate and suspicions rise when Rose discovers the identity of the mysterious man is Daniel Reed, a camera operator on her latest movie, who is seemingly obsessed with her. As the elevator hangs precariously high about to plunge down at any minute, some harsh truths and actions start unfolding.",6.129,/g6aZ3KUntef8IbT16uMNSkcUPe1.jpg,2023-03-31,Stalker,False,6.2,6
